transaction_id,user_name,age,country,product_category,purchase_amount,payment_method,transaction_date
21281,Sophia Hall,67,USA,Grocery,765.53,PayPal,2023-12-23
15989,Isabella White,54,Germany,Beauty,528.9,PayPal,2023-12-23
9617,Olivia Walker,59,Canada,Electronics,563.53,Net Banking,2023-12-23
10089,James White,34,Japan,Electronics,635.66,Net Banking,2023-12-23
33040,Elijah Clark,18,USA,Clothing,317.25,Credit Card,2023-12-23
34734,James Clark,57,Japan,Toys,963.44,Debit Card,2023-12-23
26063,Elijah Allen,32,Mexico,Beauty,396.91,Debit Card,2023-12-23
22689,Ava White,67,France,Clothing,722.25,PayPal,2023-12-23
8136,Oliver Harris,19,Brazil,Toys,720.92,Debit Card,2023-12-23
47766,Oliver White,28,Germany,Toys,889.4,Cash on Delivery,2023-12-23
14745,Elijah Hall,24,Mexico,Electronics,419.48,PayPal,2023-12-23
45938,James Allen,25,UK,Sports,885.25,Cash on Delivery,2023-12-23
15964,Sophia Rodriguez,25,France,Grocery,465.56,Credit Card,2023-12-23
14315,Elijah Clark,22,Germany,Sports,928.13,PayPal,2023-12-23
21702,Ava Harris,66,Germany,Books,376.51,PayPal,2023-12-23
2687,Olivia Allen,33,Canada,Beauty,998.96,UPI,2023-12-23
43863,Olivia Harris,70,Brazil,Grocery,525.19,Net Banking,2023-12-23
26545,Olivia Hall,32,USA,Beauty,322.48,Cash on Delivery,2023-12-23
47115,Noah Walker,18,UK,Sports,394.18,UPI,2023-12-23
20392,Olivia Harris,65,Brazil,Grocery,527.1,UPI,2023-12-23
304,James Hall,65,Japan,Home & Kitchen,730.63,Net Banking,2023-12-23
13077,Ava Walker,62,India,Clothing,183.52,UPI,2023-12-23
46148,Emma White,46,USA,Home & Kitchen,452.77,UPI,2023-12-23
23063,Liam White,26,France,Electronics,48.26,PayPal,2023-12-23
40589,Elijah Clark,69,France,Beauty,602.48,PayPal,2023-12-23
18713,Isabella Hall,70,Germany,Books,954.84,Debit Card,2023-12-23
41720,Oliver Lewis,24,Mexico,Beauty,69.16,Credit Card,2023-12-23
31670,Olivia White,51,Australia,Home & Kitchen,494.25,Credit Card,2023-12-23
25702,Ava White,43,India,Home & Kitchen,6.15,Cash on Delivery,2023-12-23
179,Olivia Lewis,51,Canada,Toys,32.54,Credit Card,2023-12-23
19740,Liam Walker,43,USA,Grocery,662.43,Net Banking,2023-12-23
35212,Liam Harris,65,France,Sports,178.65,PayPal,2023-12-23
1617,Liam Hall,46,USA,Books,438.59,UPI,2023-12-23
37800,Isabella Lewis,65,Brazil,Clothing,612.52,Debit Card,2023-12-23
15920,Oliver Thompson,21,USA,Beauty,628.3,PayPal,2023-12-23
25232,Isabella Lewis,28,Mexico,Home & Kitchen,130.48,UPI,2023-12-23
7381,Noah Anderson,52,Australia,Electronics,489.93,Net Banking,2023-12-23
36553,Emma Harris,46,Mexico,Clothing,545.52,Cash on Delivery,2023-12-23
32566,Isabella Lewis,35,India,Sports,757.08,Net Banking,2023-12-23
13519,Elijah Hall,19,Canada,Sports,850.89,UPI,2023-12-23
8256,Emma Rodriguez,32,Brazil,Toys,771.89,Net Banking,2023-12-23
34915,James Walker,68,Germany,Electronics,772.67,PayPal,2023-12-23
45392,Liam Anderson,21,India,Toys,425.0,PayPal,2023-12-23
42054,Sophia Hall,21,Japan,Grocery,142.63,PayPal,2023-12-23
8123,Noah Thompson,21,Germany,Beauty,865.38,PayPal,2023-12-24
28288,Emma Clark,27,Germany,Sports,692.89,Cash on Delivery,2023-12-24
37501,Elijah Harris,32,Germany,Sports,326.17,Debit Card,2023-12-24
7208,Olivia Rodriguez,59,France,Books,323.44,UPI,2023-12-24
6927,Emma Harris,58,Canada,Clothing,745.95,PayPal,2023-12-24
44061,Sophia Rodriguez,30,Germany,Sports,965.1,Credit Card,2023-12-24
41587,Emma Allen,38,Mexico,Clothing,964.27,Cash on Delivery,2023-12-24
13912,Olivia Harris,29,Japan,Toys,138.1,Debit Card,2023-12-24
9056,Sophia Anderson,31,UK,Electronics,427.96,Credit Card,2023-12-24
27970,James Hall,42,Australia,Electronics,462.35,Debit Card,2023-12-24
7955,James Rodriguez,61,Japan,Clothing,496.13,Net Banking,2023-12-24
3648,Emma Harris,50,Canada,Grocery,887.25,Debit Card,2023-12-24
40467,Emma Allen,65,Germany,Electronics,347.5,Cash on Delivery,2023-12-24
32259,Noah Hall,67,Japan,Toys,131.71,Credit Card,2023-12-24
26824,Ava Anderson,61,USA,Beauty,753.25,Cash on Delivery,2023-12-24
43115,Elijah Anderson,61,Australia,Clothing,864.57,Debit Card,2023-12-24
22504,Elijah Rodriguez,44,Germany,Books,934.43,Cash on Delivery,2023-12-24
19793,Oliver Harris,55,Germany,Sports,400.55,PayPal,2023-12-24
41298,Liam Thompson,30,UK,Home & Kitchen,9.44,Net Banking,2023-12-24
12362,Sophia Clark,64,Canada,Toys,276.22,Credit Card,2023-12-24
7428,Ava Walker,52,Brazil,Home & Kitchen,733.74,Credit Card,2023-12-24
30679,Liam Walker,26,France,Home & Kitchen,636.45,Net Banking,2023-12-24
21328,Liam Harris,42,Australia,Toys,525.64,Cash on Delivery,2023-12-24
2906,Noah Rodriguez,63,India,Grocery,408.49,Credit Card,2023-12-24
12873,Isabella Anderson,30,India,Toys,533.24,Cash on Delivery,2023-12-24
5404,Oliver Walker,56,UK,Sports,76.46,Credit Card,2023-12-24
39333,Emma Clark,70,Mexico,Home & Kitchen,962.66,Debit Card,2023-12-24
39533,Olivia Clark,46,Canada,Grocery,290.36,Cash on Delivery,2023-12-24
22432,Olivia Rodriguez,66,Mexico,Sports,225.77,Credit Card,2023-12-24
18735,Isabella Harris,23,UK,Books,410.07,Cash on Delivery,2023-12-24
20273,James Rodriguez,58,Canada,Toys,648.46,Credit Card,2023-12-24
2034,Elijah Thompson,67,USA,Electronics,385.04,Net Banking,2023-12-24
1240,Isabella Thompson,66,Germany,Grocery,515.81,Credit Card,2023-12-24
25835,Sophia Lewis,31,India,Beauty,831.81,UPI,2023-12-24
25406,Liam Thompson,18,India,Home & Kitchen,446.86,PayPal,2023-12-24
44489,Elijah Lewis,41,India,Clothing,97.58,Net Banking,2023-12-24
19308,Noah Thompson,43,USA,Clothing,801.88,Debit Card,2023-12-24
7670,Oliver White,33,Germany,Home & Kitchen,382.67,Net Banking,2023-12-24
39566,Emma Harris,48,Brazil,Grocery,862.35,PayPal,2023-12-24
39646,James Harris,50,USA,Clothing,152.17,PayPal,2023-12-24
35979,Ava Walker,68,Japan,Beauty,430.0,Credit Card,2023-12-24
34458,Oliver Anderson,68,UK,Electronics,53.47,PayPal,2023-12-24
31039,Sophia Walker,20,UK,Home & Kitchen,352.09,PayPal,2023-12-24
25413,Noah Anderson,63,USA,Grocery,120.24,Credit Card,2023-12-24
42701,Noah Thompson,49,Canada,Electronics,924.0,Net Banking,2023-12-24
15941,Noah Walker,19,Brazil,Toys,164.7,Cash on Delivery,2023-12-24
15758,Noah Walker,47,Canada,Books,313.76,Debit Card,2023-12-24
9832,Olivia Allen,65,Japan,Electronics,705.82,Cash on Delivery,2023-12-24
11954,Isabella Thompson,51,Japan,Home & Kitchen,840.25,Net Banking,2023-12-24
27588,Liam Lewis,29,Canada,Electronics,562.97,Cash on Delivery,2023-12-24
36510,Emma Lewis,22,Australia,Grocery,584.44,PayPal,2023-12-24
46800,Oliver White,58,Mexico,Toys,598.8,Net Banking,2023-12-24
22555,Oliver Anderson,57,Mexico,Grocery,87.89,PayPal,2023-12-24
38692,Sophia Anderson,30,Australia,Beauty,228.96,Credit Card,2023-12-24
48250,Sophia Walker,30,USA,Electronics,504.11,Cash on Delivery,2023-12-24
8492,Liam Allen,70,India,Toys,819.09,PayPal,2023-12-24
10136,Noah Rodriguez,45,Mexico,Toys,261.14,Debit Card,2023-12-24
2474,Oliver Walker,45,France,Grocery,421.25,Debit Card,2023-12-24
10923,Olivia Thompson,46,Canada,Sports,131.39,Debit Card,2023-12-24
36506,Olivia White,31,Australia,Home & Kitchen,164.14,UPI,2023-12-24
43411,Elijah White,69,Australia,Grocery,684.58,Net Banking,2023-12-24
2683,Noah Walker,18,Germany,Electronics,271.36,Net Banking,2023-12-24
26476,Emma Clark,18,Canada,Beauty,414.74,Credit Card,2023-12-24
38867,Olivia Anderson,42,Brazil,Home & Kitchen,24.16,Net Banking,2023-12-24
21032,James Lewis,45,France,Books,677.71,Net Banking,2023-12-24
39777,Liam Lewis,27,Mexico,Electronics,496.56,Credit Card,2023-12-24
49795,Sophia White,21,UK,Beauty,830.54,Net Banking,2023-12-24
17918,Elijah Lewis,42,Australia,Sports,151.74,Credit Card,2023-12-24
19088,Ava Anderson,26,Germany,Toys,303.33,Credit Card,2023-12-24
17893,Ava Rodriguez,35,UK,Electronics,717.77,UPI,2023-12-24
177,James Walker,57,Canada,Toys,197.33,Cash on Delivery,2023-12-25
19174,Oliver Hall,62,UK,Sports,656.1,UPI,2023-12-25
20895,Isabella Lewis,56,Japan,Home & Kitchen,855.75,Credit Card,2023-12-25
1625,Noah Walker,33,Mexico,Home & Kitchen,393.77,PayPal,2023-12-25
17422,Elijah Clark,39,Japan,Sports,827.41,Debit Card,2023-12-25
45150,Elijah White,48,USA,Books,715.22,PayPal,2023-12-25
34197,Liam Thompson,69,India,Beauty,615.58,Net Banking,2023-12-25
35944,Elijah Walker,47,Australia,Beauty,245.51,UPI,2023-12-25
19092,Oliver Lewis,57,France,Toys,924.08,Credit Card,2023-12-25
47044,Elijah Thompson,47,Mexico,Clothing,292.66,Credit Card,2023-12-25
2400,Emma Anderson,32,France,Grocery,390.36,PayPal,2023-12-25
5891,Noah Clark,62,Australia,Books,764.23,PayPal,2023-12-25
14572,Elijah White,52,Japan,Sports,970.27,Debit Card,2023-12-25
5660,Sophia Walker,54,France,Clothing,159.65,Credit Card,2023-12-25
49879,Emma Rodriguez,36,France,Books,865.55,PayPal,2023-12-25
30949,Ava Anderson,46,India,Clothing,268.91,Net Banking,2023-12-25
13664,Liam Hall,63,Canada,Toys,644.59,PayPal,2023-12-25
12253,Noah Thompson,56,Canada,Grocery,205.14,Net Banking,2023-12-25
12027,Olivia Thompson,45,India,Beauty,953.92,Cash on Delivery,2023-12-25
40822,Elijah Walker,66,Germany,Sports,88.25,Debit Card,2023-12-25
46161,James Anderson,25,France,Toys,930.62,UPI,2023-12-25
27933,Sophia Harris,37,USA,Home & Kitchen,529.6,PayPal,2023-12-25
13432,Elijah Lewis,41,Japan,Clothing,233.38,PayPal,2023-12-25
9030,Noah Thompson,53,France,Home & Kitchen,581.12,Debit Card,2023-12-25
47464,Elijah Clark,32,Germany,Home & Kitchen,753.28,Cash on Delivery,2023-12-25
13190,Sophia Allen,46,Canada,Grocery,744.6,PayPal,2023-12-25
16821,James White,37,Japan,Sports,541.49,Cash on Delivery,2023-12-25
25036,Emma Allen,19,France,Electronics,362.44,Debit Card,2023-12-25
26797,Isabella Thompson,65,USA,Home & Kitchen,113.58,Cash on Delivery,2023-12-25
5486,Ava Thompson,37,USA,Books,120.92,Net Banking,2023-12-25
3562,Emma Lewis,38,Mexico,Electronics,425.0,PayPal,2023-12-25
42223,Noah Clark,58,Germany,Home & Kitchen,481.37,UPI,2023-12-25
26679,Isabella White,63,Brazil,Electronics,901.42,Credit Card,2023-12-25
5029,Elijah White,30,Germany,Beauty,779.31,Debit Card,2023-12-25
27528,Isabella Rodriguez,44,USA,Home & Kitchen,639.65,Net Banking,2023-12-25
19324,Sophia Rodriguez,59,France,Sports,533.63,PayPal,2023-12-25
294,James Allen,24,India,Sports,773.78,Net Banking,2023-12-25
34271,Elijah Harris,41,Canada,Books,636.8,Debit Card,2023-12-25
11093,Isabella White,41,Brazil,Home & Kitchen,383.24,Net Banking,2023-12-25
35454,Liam Allen,61,USA,Books,6.77,UPI,2023-12-25
40520,Oliver Lewis,48,Australia,Sports,812.37,UPI,2023-12-25
29193,Oliver White,23,Mexico,Electronics,175.51,Credit Card,2023-12-25
4241,Oliver Harris,55,UK,Clothing,20.6,PayPal,2023-12-25
40336,Sophia Lewis,28,Germany,Beauty,134.53,Credit Card,2023-12-25
9075,Elijah White,43,Japan,Beauty,368.44,UPI,2023-12-25
32559,Elijah Harris,31,Japan,Clothing,559.58,PayPal,2023-12-25
32674,Sophia Clark,28,UK,Sports,85.79,Cash on Delivery,2023-12-25
40216,Liam White,40,Japan,Grocery,490.56,Cash on Delivery,2023-12-25
31573,Liam Walker,36,Canada,Home & Kitchen,254.83,UPI,2023-12-25
42298,Sophia Walker,50,Australia,Clothing,720.89,Debit Card,2023-12-25
14541,Sophia Harris,66,Japan,Sports,881.32,Credit Card,2023-12-25
3210,Liam Anderson,36,USA,Electronics,31.41,Debit Card,2023-12-25
47396,Elijah White,54,Australia,Sports,406.12,Debit Card,2023-12-25
36003,Oliver Rodriguez,23,Canada,Sports,985.97,Credit Card,2023-12-25
31552,Ava Lewis,34,UK,Grocery,756.03,Credit Card,2023-12-25
42864,Olivia Thompson,33,Australia,Toys,188.45,Net Banking,2023-12-25
39040,Oliver Anderson,64,Brazil,Electronics,989.23,Cash on Delivery,2023-12-25
47364,James White,56,Brazil,Sports,130.54,Net Banking,2023-12-25
28093,Emma Walker,29,India,Grocery,709.95,Debit Card,2023-12-25
19648,Liam Thompson,70,Australia,Home & Kitchen,138.41,UPI,2023-12-25
29321,Sophia Lewis,46,France,Home & Kitchen,267.1,Credit Card,2023-12-25
14403,Noah Thompson,67,Australia,Grocery,309.58,Net Banking,2023-12-25
34468,Isabella Hall,50,India,Home & Kitchen,645.05,Credit Card,2023-12-25
15863,Olivia Anderson,68,Japan,Clothing,410.6,Debit Card,2023-12-25
45908,Emma Clark,19,Mexico,Grocery,794.36,PayPal,2023-12-25
40689,Elijah Lewis,23,India,Clothing,619.43,Cash on Delivery,2023-12-25
6270,Isabella Lewis,45,France,Books,411.53,Cash on Delivery,2023-12-25
1354,Liam Walker,61,Australia,Grocery,483.71,UPI,2023-12-25
23512,Emma White,25,UK,Books,644.07,UPI,2023-12-25
32763,Elijah Harris,58,France,Sports,824.16,UPI,2023-12-25
29606,Ava White,18,India,Sports,639.58,Debit Card,2023-12-25
1773,Sophia Walker,33,Germany,Home & Kitchen,721.06,Credit Card,2023-12-26
16737,Elijah Harris,37,Canada,Grocery,714.64,UPI,2023-12-26
47476,Ava Clark,33,Mexico,Sports,771.96,Debit Card,2023-12-26
22588,Oliver Anderson,36,France,Home & Kitchen,150.99,Credit Card,2023-12-26
20508,Oliver Anderson,50,Mexico,Clothing,123.6,PayPal,2023-12-26
28779,Oliver Thompson,58,Canada,Sports,34.97,Cash on Delivery,2023-12-26
9063,Olivia Hall,48,France,Beauty,486.73,Net Banking,2023-12-26
27100,Isabella Lewis,57,Japan,Grocery,676.83,Cash on Delivery,2023-12-26
15031,Liam Hall,42,USA,Books,880.89,Net Banking,2023-12-26
32107,Emma Hall,25,India,Electronics,638.54,PayPal,2023-12-26
25049,Elijah Hall,36,Canada,Sports,842.18,Net Banking,2023-12-26
23492,James Walker,27,Mexico,Beauty,33.25,PayPal,2023-12-26
11919,Isabella Allen,23,Germany,Electronics,123.79,Cash on Delivery,2023-12-26
38936,Noah Lewis,52,USA,Beauty,443.78,PayPal,2023-12-26
32954,Sophia Rodriguez,68,USA,Home & Kitchen,718.99,Cash on Delivery,2023-12-26
27665,Elijah White,37,India,Toys,447.47,PayPal,2023-12-26
31787,Elijah Hall,28,Mexico,Clothing,60.32,Net Banking,2023-12-26
46733,Liam Clark,23,Germany,Clothing,228.18,Net Banking,2023-12-26
22767,Liam Thompson,24,France,Electronics,18.05,UPI,2023-12-26
28725,Liam Clark,48,Mexico,Home & Kitchen,103.0,Net Banking,2023-12-26
3896,Sophia Rodriguez,66,Japan,Grocery,260.77,Credit Card,2023-12-26
8514,Noah Hall,46,UK,Grocery,778.25,PayPal,2023-12-26
20614,Liam Rodriguez,22,UK,Grocery,567.46,UPI,2023-12-26
19064,Noah Clark,26,Brazil,Home & Kitchen,449.49,Cash on Delivery,2023-12-26
9228,Emma Hall,69,Canada,Grocery,336.86,PayPal,2023-12-26
18623,James Rodriguez,36,Canada,Sports,923.57,Credit Card,2023-12-26
26193,Liam Lewis,63,France,Books,745.26,UPI,2023-12-26
11767,Oliver Hall,56,Australia,Sports,693.65,PayPal,2023-12-26
24950,James Harris,48,USA,Sports,190.8,Debit Card,2023-12-26
27341,Liam Lewis,36,India,Sports,299.46,Credit Card,2023-12-26
22264,Ava Walker,35,Australia,Grocery,257.86,Cash on Delivery,2023-12-26
22109,Oliver Allen,20,Japan,Grocery,167.82,Credit Card,2023-12-26
24147,Elijah Walker,67,Mexico,Clothing,425.71,Credit Card,2023-12-26
22153,Emma Clark,68,Brazil,Toys,778.72,Net Banking,2023-12-26
36906,Sophia Allen,38,Japan,Books,572.19,Net Banking,2023-12-26
12028,Elijah Clark,22,Australia,Grocery,141.72,Debit Card,2023-12-26
36159,James Lewis,21,Canada,Home & Kitchen,729.03,Credit Card,2023-12-26
33561,Oliver Thompson,49,France,Grocery,5.86,Credit Card,2023-12-26
1067,Oliver Anderson,35,Brazil,Toys,100.54,Debit Card,2023-12-26
46439,Sophia Walker,34,India,Beauty,391.06,Cash on Delivery,2023-12-26
36587,Sophia Rodriguez,31,Japan,Clothing,55.86,Credit Card,2023-12-26
10556,Elijah White,65,Mexico,Sports,161.22,Debit Card,2023-12-26
15228,Noah White,46,Germany,Grocery,67.96,Credit Card,2023-12-26
42787,Oliver Lewis,29,Brazil,Beauty,762.24,UPI,2023-12-26
42201,Elijah Harris,18,France,Books,773.53,Cash on Delivery,2023-12-26
1588,Sophia Allen,56,France,Toys,684.82,Credit Card,2023-12-26
24191,Liam Rodriguez,37,Mexico,Electronics,993.23,Credit Card,2023-12-26
5360,Elijah White,19,Australia,Home & Kitchen,247.89,Net Banking,2023-12-26
1335,Oliver Lewis,26,Australia,Clothing,137.78,Cash on Delivery,2023-12-26
47015,Olivia Rodriguez,18,Germany,Grocery,198.56,UPI,2023-12-26
1001,Olivia Thompson,67,Australia,Clothing,961.19,Debit Card,2023-12-26
24116,Ava White,34,Australia,Sports,273.05,PayPal,2023-12-26
17855,Isabella Anderson,18,India,Clothing,244.45,PayPal,2023-12-26
19989,Oliver Walker,35,Australia,Sports,965.41,Credit Card,2023-12-26
13043,Noah Lewis,19,Canada,Beauty,410.55,Credit Card,2023-12-26
17895,Noah Anderson,44,Mexico,Beauty,452.45,Credit Card,2023-12-26
18081,Isabella Lewis,59,Canada,Books,259.88,PayPal,2023-12-26
33772,Sophia Lewis,18,Mexico,Clothing,197.14,Debit Card,2023-12-26
22872,Isabella Clark,56,Australia,Sports,64.41,UPI,2023-12-26
12810,Isabella White,63,Mexico,Books,379.19,Net Banking,2023-12-26
38256,James Harris,23,Australia,Home & Kitchen,968.61,Cash on Delivery,2023-12-26
23854,Olivia Rodriguez,23,Brazil,Clothing,654.91,PayPal,2023-12-26
35567,Oliver Lewis,29,Australia,Books,15.89,Debit Card,2023-12-26
8928,Liam Clark,24,Canada,Beauty,172.54,PayPal,2023-12-27
987,Liam Allen,49,Australia,Books,304.14,UPI,2023-12-27
20778,Olivia Allen,61,Australia,Grocery,875.5,Debit Card,2023-12-27
23328,Olivia White,47,Brazil,Clothing,556.14,Cash on Delivery,2023-12-27
24281,Sophia Rodriguez,52,India,Home & Kitchen,50.25,UPI,2023-12-27
42699,Sophia White,50,UK,Toys,514.9,Credit Card,2023-12-27
33427,Oliver White,20,Australia,Home & Kitchen,797.37,Cash on Delivery,2023-12-27
17872,Elijah White,20,Mexico,Electronics,302.58,PayPal,2023-12-27
10043,Sophia Anderson,38,France,Toys,802.94,UPI,2023-12-27
25540,Noah Clark,22,France,Books,227.49,UPI,2023-12-27
31352,Liam Lewis,49,UK,Electronics,904.57,Cash on Delivery,2023-12-27
37668,Ava Walker,63,Brazil,Electronics,664.14,Cash on Delivery,2023-12-27
13808,Oliver Thompson,20,Canada,Electronics,46.87,Debit Card,2023-12-27
46503,Ava Hall,69,Australia,Home & Kitchen,677.16,PayPal,2023-12-27
28799,Elijah Hall,21,Mexico,Sports,821.57,Debit Card,2023-12-27
4660,Oliver Rodriguez,55,Canada,Toys,328.37,PayPal,2023-12-27
26046,Oliver Anderson,58,Germany,Electronics,662.84,Credit Card,2023-12-27
4670,Sophia Walker,18,India,Sports,621.14,Cash on Delivery,2023-12-27
5666,Elijah Walker,31,India,Home & Kitchen,235.56,PayPal,2023-12-27
28840,Ava Anderson,62,USA,Beauty,197.18,Credit Card,2023-12-27
24046,Olivia Clark,40,Mexico,Toys,741.46,PayPal,2023-12-27
759,Elijah Thompson,38,France,Sports,635.51,Debit Card,2023-12-27
3882,Ava Lewis,48,UK,Sports,747.35,Net Banking,2023-12-27
46492,James Anderson,55,Brazil,Grocery,819.83,Credit Card,2023-12-27
38600,Oliver White,42,France,Clothing,614.1,UPI,2023-12-27
28773,Isabella Anderson,45,Germany,Books,42.17,Net Banking,2023-12-27
49411,Olivia White,58,Japan,Sports,680.98,Net Banking,2023-12-27
21988,James White,53,UK,Grocery,905.21,UPI,2023-12-27
19476,James Walker,26,Australia,Electronics,710.42,Credit Card,2023-12-27
30900,Ava Clark,34,Australia,Sports,224.07,Debit Card,2023-12-27
8511,James White,58,Germany,Grocery,723.43,Credit Card,2023-12-27
31095,Oliver Walker,63,Germany,Beauty,224.02,Credit Card,2023-12-27
24718,Oliver Rodriguez,61,Australia,Sports,524.81,UPI,2023-12-27
21300,Liam Thompson,48,Mexico,Books,627.87,UPI,2023-12-27
17407,Oliver Rodriguez,28,Australia,Books,896.81,Net Banking,2023-12-27
15362,Elijah Thompson,40,France,Electronics,597.39,PayPal,2023-12-27
4298,Emma Allen,49,India,Beauty,126.51,Debit Card,2023-12-27
20952,James Allen,20,Japan,Grocery,485.73,UPI,2023-12-27
26989,Ava Rodriguez,36,Mexico,Clothing,392.34,Net Banking,2023-12-27
30837,Noah Rodriguez,24,USA,Grocery,554.47,Net Banking,2023-12-27
29195,James Harris,53,India,Clothing,656.65,PayPal,2023-12-27
4131,James Harris,18,UK,Grocery,568.95,Net Banking,2023-12-27
48694,Ava Anderson,59,Mexico,Grocery,190.41,UPI,2023-12-27
2820,Ava Walker,37,Mexico,Home & Kitchen,428.77,Debit Card,2023-12-27
49371,Isabella Lewis,42,USA,Electronics,502.6,UPI,2023-12-27
29373,Oliver Anderson,66,India,Home & Kitchen,969.36,Net Banking,2023-12-27
23144,Liam Allen,60,Germany,Beauty,747.83,Credit Card,2023-12-27
46847,Liam Allen,53,Germany,Beauty,598.71,Credit Card,2023-12-27
31050,Liam White,60,Australia,Home & Kitchen,335.69,PayPal,2023-12-27
16099,Ava Allen,58,Germany,Electronics,600.02,UPI,2023-12-27
13297,James Walker,67,Australia,Clothing,230.04,PayPal,2023-12-27
27912,Oliver Lewis,69,USA,Home & Kitchen,228.99,PayPal,2023-12-27
24646,Emma Anderson,70,USA,Home & Kitchen,172.04,PayPal,2023-12-27
42028,Emma Anderson,53,Brazil,Electronics,952.77,PayPal,2023-12-27
48742,Noah Thompson,24,USA,Books,753.76,PayPal,2023-12-27
35276,Noah Thompson,69,Japan,Books,670.14,Cash on Delivery,2023-12-27
7337,Isabella Thompson,50,Mexico,Grocery,548.57,UPI,2023-12-27
20536,Ava Thompson,19,Japan,Clothing,997.14,Net Banking,2023-12-27
14454,Olivia Harris,27,Brazil,Home & Kitchen,575.85,UPI,2023-12-27
30194,Emma Allen,24,Japan,Toys,40.03,Credit Card,2023-12-27
38705,Oliver Hall,50,Australia,Toys,962.74,PayPal,2023-12-27
5944,Olivia White,70,Germany,Books,989.63,Credit Card,2023-12-27
28474,Noah Rodriguez,51,Japan,Grocery,646.38,UPI,2023-12-27
35107,Oliver Anderson,58,Germany,Clothing,980.49,Net Banking,2023-12-27
21217,Emma Hall,50,Germany,Books,928.2,PayPal,2023-12-27
16294,James Hall,31,India,Toys,592.86,Net Banking,2023-12-27
5191,Sophia Anderson,69,Germany,Grocery,489.22,Cash on Delivery,2023-12-27
29893,Liam Thompson,39,UK,Electronics,618.35,Debit Card,2023-12-27
26550,Elijah Thompson,41,Japan,Toys,783.69,Net Banking,2023-12-27
21213,Olivia Anderson,46,France,Toys,759.99,Net Banking,2023-12-27
16917,Olivia Anderson,36,UK,Clothing,349.08,Cash on Delivery,2023-12-27
28274,James Lewis,26,Canada,Sports,799.1,UPI,2023-12-27
37849,Emma Rodriguez,55,Japan,Beauty,401.99,Cash on Delivery,2023-12-27
